name,page_url,icon_url,attribute_icon_url,power,energy,category,attribute,effect,learned_by_pets,filters,source,detail_error
折射,https://wiki.biligame.com/rocom/%E6%8A%98%E5%B0%84,https://patchwiki.biligame.com/images/rocom/2/24/ev65w5134wc1or7b6i79d52fy6p2ej3.png,https://patchwiki.biligame.com/images/rocom/d/de/pxfi7cg0j94c45uxf4itigu90wis7jr.png,0,,魔攻,光,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""光""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
漫反射,https://wiki.biligame.com/rocom/%E6%BC%AB%E5%8F%8D%E5%B0%84,https://patchwiki.biligame.com/images/rocom/1/15/4jt3pi7o3uhlk3pqhu0jmxm9l3c4tpa.png,https://patchwiki.biligame.com/images/rocom/d/de/pxfi7cg0j94c45uxf4itigu90wis7jr.png,0,,状态,光,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""光""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
镜像反射,https://wiki.biligame.com/rocom/%E9%95%9C%E5%83%8F%E5%8F%8D%E5%B0%84,https://patchwiki.biligame.com/images/rocom/0/05/f2mbr7s8c3crrlcrhmrhl0zs1auybry.png,https://patchwiki.biligame.com/images/rocom/d/de/pxfi7cg0j94c45uxf4itigu90wis7jr.png,0,,防御,光,,[],"{""data-param0"": ""0"", ""data-param1"": ""防御"", ""data-param2"": ""光""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
光球,https://wiki.biligame.com/rocom/%E5%85%89%E7%90%83,https://patchwiki.biligame.com/images/rocom/8/86/4dx4e22eg43q8fujisq3xoewyfy47w3.png,https://patchwiki.biligame.com/images/rocom/d/de/pxfi7cg0j94c45uxf4itigu90wis7jr.png,0,,魔攻,光,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""光""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
光之矛,https://wiki.biligame.com/rocom/%E5%85%89%E4%B9%8B%E7%9F%9B,https://patchwiki.biligame.com/images/rocom/8/88/kpn9ekbgqkfkpx6rzmusyu2k5rsvgl4.png,https://patchwiki.biligame.com/images/rocom/d/de/pxfi7cg0j94c45uxf4itigu90wis7jr.png,0,,物攻,光,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""光""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
光刃,https://wiki.biligame.com/rocom/%E5%85%89%E5%88%83,https://patchwiki.biligame.com/images/rocom/7/7b/hd8j741efb6aemd4rk3yg5av98iofm4.png,https://patchwiki.biligame.com/images/rocom/d/de/pxfi7cg0j94c45uxf4itigu90wis7jr.png,0,,物攻,光,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""光""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
脉冲光线,https://wiki.biligame.com/rocom/%E8%84%89%E5%86%B2%E5%85%89%E7%BA%BF,https://patchwiki.biligame.com/images/rocom/1/14/r6c40im9s65mfij5kwighmb7g1t388w.png,https://patchwiki.biligame.com/images/rocom/d/de/pxfi7cg0j94c45uxf4itigu90wis7jr.png,0,,魔攻,光,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""光""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
虹光冲击,https://wiki.biligame.com/rocom/%E8%99%B9%E5%85%89%E5%86%B2%E5%87%BB,https://patchwiki.biligame.com/images/rocom/0/07/0gkbj8jwj0s8ayldj3rw48b6hefaa8n.png,https://patchwiki.biligame.com/images/rocom/d/de/pxfi7cg0j94c45uxf4itigu90wis7jr.png,0,,魔攻,光,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""光""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
折线冲击,https://wiki.biligame.com/rocom/%E6%8A%98%E7%BA%BF%E5%86%B2%E5%87%BB,https://patchwiki.biligame.com/images/rocom/5/5c/nuf4bfwchfis1bfzseswiqr69y8wgcm.png,https://patchwiki.biligame.com/images/rocom/d/de/pxfi7cg0j94c45uxf4itigu90wis7jr.png,0,,物攻,光,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""光""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
天光,https://wiki.biligame.com/rocom/%E5%A4%A9%E5%85%89,https://patchwiki.biligame.com/images/rocom/4/43/feckaf6d3elq3ue2jgtcbw25uf2nw2f.png,https://patchwiki.biligame.com/images/rocom/d/de/pxfi7cg0j94c45uxf4itigu90wis7jr.png,0,,魔攻,光,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""光""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
透射,https://wiki.biligame.com/rocom/%E9%80%8F%E5%B0%84,https://patchwiki.biligame.com/images/rocom/c/cf/jvrlcrxh6w6jdxa9eyut1yc9vr3h8u3.png,https://patchwiki.biligame.com/images/rocom/d/de/pxfi7cg0j94c45uxf4itigu90wis7jr.png,0,,物攻,光,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""光""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
放晴,https://wiki.biligame.com/rocom/%E6%94%BE%E6%99%B4,https://patchwiki.biligame.com/images/rocom/2/2b/f6zcx4loynihs6wzegsp992aia5v0cq.png,https://patchwiki.biligame.com/images/rocom/d/de/pxfi7cg0j94c45uxf4itigu90wis7jr.png,0,,状态,光,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""光""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
械斗,https://wiki.biligame.com/rocom/%E6%A2%B0%E6%96%97,https://patchwiki.biligame.com/images/rocom/3/33/den5z7tkhzg3n2n92lgfp79uuyotqjc.png,https://patchwiki.biligame.com/images/rocom/a/ad/fw81a2pvdickbcnq5rt17m6066cchcf.png,0,,物攻,机械,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""机械""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
齿轮扭矩,https://wiki.biligame.com/rocom/%E9%BD%BF%E8%BD%AE%E6%89%AD%E7%9F%A9,https://patchwiki.biligame.com/images/rocom/e/e2/56dgbhe15o1bax4g5s2jiprv1wfkjhi.png,https://patchwiki.biligame.com/images/rocom/a/ad/fw81a2pvdickbcnq5rt17m6066cchcf.png,0,,物攻,机械,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""机械""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
钢钻,https://wiki.biligame.com/rocom/%E9%92%A2%E9%92%BB,https://patchwiki.biligame.com/images/rocom/1/1b/7piztbuvxqjsok3b23l5ehse80rwwyl.png,https://patchwiki.biligame.com/images/rocom/a/ad/fw81a2pvdickbcnq5rt17m6066cchcf.png,0,,物攻,机械,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""机械""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
钢铁洪流,https://wiki.biligame.com/rocom/%E9%92%A2%E9%93%81%E6%B4%AA%E6%B5%81,https://patchwiki.biligame.com/images/rocom/3/3a/il3jwvwuij4wj3j9smpfiqe96rj7hc5.png,https://patchwiki.biligame.com/images/rocom/a/ad/fw81a2pvdickbcnq5rt17m6066cchcf.png,0,,物攻,机械,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""机械""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
杠杆置换,https://wiki.biligame.com/rocom/%E6%9D%A0%E6%9D%86%E7%BD%AE%E6%8D%A2,https://patchwiki.biligame.com/images/rocom/3/32/5hy17v1ba9zyiat78433unhkaoh698q.png,https://patchwiki.biligame.com/images/rocom/a/ad/fw81a2pvdickbcnq5rt17m6066cchcf.png,0,,状态,机械,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""机械""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
轴承支撑,https://wiki.biligame.com/rocom/%E8%BD%B4%E6%89%BF%E6%94%AF%E6%92%91,https://patchwiki.biligame.com/images/rocom/6/68/objzemkrnt5v8ebe3ikmaan9tj29v4v.png,https://patchwiki.biligame.com/images/rocom/a/ad/fw81a2pvdickbcnq5rt17m6066cchcf.png,0,,状态,机械,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""机械""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
联动装置,https://wiki.biligame.com/rocom/%E8%81%94%E5%8A%A8%E8%A3%85%E7%BD%AE,https://patchwiki.biligame.com/images/rocom/8/83/il3jwvwuij4wj3j9smpfiqe96rj7hc5.png,https://patchwiki.biligame.com/images/rocom/a/ad/fw81a2pvdickbcnq5rt17m6066cchcf.png,0,,状态,机械,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""机械""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
能量守恒,https://wiki.biligame.com/rocom/%E8%83%BD%E9%87%8F%E5%AE%88%E6%81%92,https://patchwiki.biligame.com/images/rocom/3/37/6auaafc79ya0cd65kpmrpqkcs8e8viq.png,https://patchwiki.biligame.com/images/rocom/a/ad/fw81a2pvdickbcnq5rt17m6066cchcf.png,0,,防御,机械,,[],"{""data-param0"": ""0"", ""data-param1"": ""防御"", ""data-param2"": ""机械""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
拆卸,https://wiki.biligame.com/rocom/%E6%8B%86%E5%8D%B8,https://patchwiki.biligame.com/images/rocom/3/38/den5z7tkhzg3n2n92lgfp79uuyotqjc.png,https://patchwiki.biligame.com/images/rocom/a/ad/fw81a2pvdickbcnq5rt17m6066cchcf.png,0,,物攻,机械,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""机械""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
离子震荡,https://wiki.biligame.com/rocom/%E7%A6%BB%E5%AD%90%E9%9C%87%E8%8D%A1,https://patchwiki.biligame.com/images/rocom/d/dc/3c4l1zj598p0rb88vlj3nj5etl1r3o4.png,https://patchwiki.biligame.com/images/rocom/a/ad/fw81a2pvdickbcnq5rt17m6066cchcf.png,0,,魔攻,机械,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""机械""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
传感器,https://wiki.biligame.com/rocom/%E4%BC%A0%E6%84%9F%E5%99%A8,https://patchwiki.biligame.com/images/rocom/3/39/k62i5lcckoza06rzgo86334u7gu0j5v.png,https://patchwiki.biligame.com/images/rocom/a/ad/fw81a2pvdickbcnq5rt17m6066cchcf.png,0,,物攻,机械,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""机械""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
金属噪音,https://wiki.biligame.com/rocom/%E9%87%91%E5%B1%9E%E5%99%AA%E9%9F%B3,https://patchwiki.biligame.com/images/rocom/1/1c/17k7ebhxzujvu27l257nur3b7e3ller.png,https://patchwiki.biligame.com/images/rocom/a/ad/fw81a2pvdickbcnq5rt17m6066cchcf.png,0,,魔攻,机械,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""机械""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
磁暴,https://wiki.biligame.com/rocom/%E7%A3%81%E6%9A%B4,https://patchwiki.biligame.com/images/rocom/2/2a/qrv2hngecjqi0fsi93926sd99l2kjr1.png,https://patchwiki.biligame.com/images/rocom/a/ad/fw81a2pvdickbcnq5rt17m6066cchcf.png,0,,魔攻,机械,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""机械""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
齿轮切开,https://wiki.biligame.com/rocom/%E9%BD%BF%E8%BD%AE%E5%88%87%E5%BC%80,https://patchwiki.biligame.com/images/rocom/2/2d/ldb6er0e3ifqs2yo6aodu2c0rgi1p8d.png,https://patchwiki.biligame.com/images/rocom/a/ad/fw81a2pvdickbcnq5rt17m6066cchcf.png,0,,物攻,机械,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""机械""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
主轴,https://wiki.biligame.com/rocom/%E4%B8%BB%E8%BD%B4,https://patchwiki.biligame.com/images/rocom/8/8b/sam3gg2ms20vh8ksnvqppgnaed2eitx.png,https://patchwiki.biligame.com/images/rocom/a/ad/fw81a2pvdickbcnq5rt17m6066cchcf.png,0,,物攻,机械,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""机械""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
啮合传递,https://wiki.biligame.com/rocom/%E5%95%AE%E5%90%88%E4%BC%A0%E9%80%92,https://patchwiki.biligame.com/images/rocom/7/74/togldrxfbzydbe48p7e9w8zidd7c8f0.png,https://patchwiki.biligame.com/images/rocom/a/ad/fw81a2pvdickbcnq5rt17m6066cchcf.png,0,,状态,机械,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""机械""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
扬沙,https://wiki.biligame.com/rocom/%E6%89%AC%E6%B2%99,https://patchwiki.biligame.com/images/rocom/6/67/ryxt7sj80zp654ryxlytzqbxn32t1hi.png,https://patchwiki.biligame.com/images/rocom/3/32/0w5pybmkd8qm306doqx8kh5onl1o8cq.png,0,,物攻,地,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""地""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
跺地,https://wiki.biligame.com/rocom/%E8%B7%BA%E5%9C%B0,https://patchwiki.biligame.com/images/rocom/2/2d/42b9kq3e1kro7qtogzcslrgug4rkw5h.png,https://patchwiki.biligame.com/images/rocom/3/32/0w5pybmkd8qm306doqx8kh5onl1o8cq.png,0,,物攻,地,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""地""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
地刺,https://wiki.biligame.com/rocom/%E5%9C%B0%E5%88%BA,https://patchwiki.biligame.com/images/rocom/f/ff/0kq2w4hjjofnysswsrbgm4mqlzpfhaz.png,https://patchwiki.biligame.com/images/rocom/3/32/0w5pybmkd8qm306doqx8kh5onl1o8cq.png,0,,物攻,地,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""地""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
岩土暴击,https://wiki.biligame.com/rocom/%E5%B2%A9%E5%9C%9F%E6%9A%B4%E5%87%BB,https://patchwiki.biligame.com/images/rocom/8/81/faqp6qtr6jufoggnu14f56omym96nfq.png,https://patchwiki.biligame.com/images/rocom/3/32/0w5pybmkd8qm306doqx8kh5onl1o8cq.png,0,,物攻,地,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""地""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
石锁,https://wiki.biligame.com/rocom/%E7%9F%B3%E9%94%81,https://patchwiki.biligame.com/images/rocom/9/9f/fungn98nzofc4f1ncpetfiy2gj051r3.png,https://patchwiki.biligame.com/images/rocom/3/32/0w5pybmkd8qm306doqx8kh5onl1o8cq.png,0,,物攻,地,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""地""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
裂石,https://wiki.biligame.com/rocom/%E8%A3%82%E7%9F%B3,https://patchwiki.biligame.com/images/rocom/9/96/4j5uwci37fe0z9t8o38hsml8alpioot.png,https://patchwiki.biligame.com/images/rocom/3/32/0w5pybmkd8qm306doqx8kh5onl1o8cq.png,0,,物攻,地,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""地""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
抛石,https://wiki.biligame.com/rocom/%E6%8A%9B%E7%9F%B3,https://patchwiki.biligame.com/images/rocom/b/b1/p0mi5157qey5qgfynbfukbkaqbmp6ay.png,https://patchwiki.biligame.com/images/rocom/3/32/0w5pybmkd8qm306doqx8kh5onl1o8cq.png,0,,物攻,地,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""地""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
地震,https://wiki.biligame.com/rocom/%E5%9C%B0%E9%9C%87,https://patchwiki.biligame.com/images/rocom/9/97/avagq3uprnq17dgq0tz9qjfgh27k4gt.png,https://patchwiki.biligame.com/images/rocom/3/32/0w5pybmkd8qm306doqx8kh5onl1o8cq.png,0,,物攻,地,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""地""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
流沙,https://wiki.biligame.com/rocom/%E6%B5%81%E6%B2%99,https://patchwiki.biligame.com/images/rocom/a/ab/8b7nvpehqrgtq2va3l1g9uv0sd0k1qw.png,https://patchwiki.biligame.com/images/rocom/3/32/0w5pybmkd8qm306doqx8kh5onl1o8cq.png,0,,状态,地,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""地""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
泥浆铠甲,https://wiki.biligame.com/rocom/%E6%B3%A5%E6%B5%86%E9%93%A0%E7%94%B2,https://patchwiki.biligame.com/images/rocom/c/c8/gm1n80gvc7gdtjx0voifrpki1susxc2.png,https://patchwiki.biligame.com/images/rocom/3/32/0w5pybmkd8qm306doqx8kh5onl1o8cq.png,0,,状态,地,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""地""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
沙涌,https://wiki.biligame.com/rocom/%E6%B2%99%E6%B6%8C,https://patchwiki.biligame.com/images/rocom/e/ef/4sryt5ogv2hnwqq34qd8j6h7kc4lyd0.png,https://patchwiki.biligame.com/images/rocom/3/32/0w5pybmkd8qm306doqx8kh5onl1o8cq.png,0,,状态,地,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""地""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
刺盾,https://wiki.biligame.com/rocom/%E5%88%BA%E7%9B%BE,https://patchwiki.biligame.com/images/rocom/7/7b/2hsayokwivc29seg3x3q07tcdp5w233.png,https://patchwiki.biligame.com/images/rocom/3/32/0w5pybmkd8qm306doqx8kh5onl1o8cq.png,0,,防御,地,,[],"{""data-param0"": ""0"", ""data-param1"": ""防御"", ""data-param2"": ""地""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
硬化,https://wiki.biligame.com/rocom/%E7%A1%AC%E5%8C%96,https://patchwiki.biligame.com/images/rocom/e/ee/nyg0ayllg5hbbmkxcr7nr2hp7tzoebj.png,https://patchwiki.biligame.com/images/rocom/3/32/0w5pybmkd8qm306doqx8kh5onl1o8cq.png,0,,防御,地,,[],"{""data-param0"": ""0"", ""data-param1"": ""防御"", ""data-param2"": ""地""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
壁垒,https://wiki.biligame.com/rocom/%E5%A3%81%E5%9E%92,https://patchwiki.biligame.com/images/rocom/8/86/cgqi7sv82yk3aktjpzgtuc82t1bgz7r.png,https://patchwiki.biligame.com/images/rocom/3/32/0w5pybmkd8qm306doqx8kh5onl1o8cq.png,0,,防御,地,,[],"{""data-param0"": ""0"", ""data-param1"": ""防御"", ""data-param2"": ""地""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
遁地,https://wiki.biligame.com/rocom/%E9%81%81%E5%9C%B0,https://patchwiki.biligame.com/images/rocom/8/85/jjpyh76nzgigjrtiy8egbvfvivmombf.png,https://patchwiki.biligame.com/images/rocom/3/32/0w5pybmkd8qm306doqx8kh5onl1o8cq.png,0,,防御,地,,[],"{""data-param0"": ""0"", ""data-param1"": ""防御"", ""data-param2"": ""地""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
泥浆,https://wiki.biligame.com/rocom/%E6%B3%A5%E6%B5%86,https://patchwiki.biligame.com/images/rocom/7/76/ryxt7sj80zp654ryxlytzqbxn32t1hi.png,https://patchwiki.biligame.com/images/rocom/3/32/0w5pybmkd8qm306doqx8kh5onl1o8cq.png,0,,魔攻,地,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""地""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
泥巴喷射,https://wiki.biligame.com/rocom/%E6%B3%A5%E5%B7%B4%E5%96%B7%E5%B0%84,https://patchwiki.biligame.com/images/rocom/f/f3/5snc9qgisd2m34aspdjsxwvobr9fl2p.png,https://patchwiki.biligame.com/images/rocom/3/32/0w5pybmkd8qm306doqx8kh5onl1o8cq.png,0,,魔攻,地,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""地""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
落石,https://wiki.biligame.com/rocom/%E8%90%BD%E7%9F%B3,https://patchwiki.biligame.com/images/rocom/e/ec/tl2g6og786w08o824enkrb6mkdjyaco.png,https://patchwiki.biligame.com/images/rocom/3/32/0w5pybmkd8qm306doqx8kh5onl1o8cq.png,0,,物攻,地,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""地""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
热砂,https://wiki.biligame.com/rocom/%E7%83%AD%E7%A0%82,https://patchwiki.biligame.com/images/rocom/5/5a/ixqirm3agby1babrxya70b1c2puxxhz.png,https://patchwiki.biligame.com/images/rocom/3/32/0w5pybmkd8qm306doqx8kh5onl1o8cq.png,0,,魔攻,地,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""地""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
陨石,https://wiki.biligame.com/rocom/%E9%99%A8%E7%9F%B3,https://patchwiki.biligame.com/images/rocom/9/92/es3l25fxygtp62169ab635cz4v3t5ao.png,https://patchwiki.biligame.com/images/rocom/3/32/0w5pybmkd8qm306doqx8kh5onl1o8cq.png,0,,魔攻,地,,[],"{""data-param0"": ""0"", ""data-param1"": ""魔攻"", ""data-param2"": ""地""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
鸣沙陷阱,https://wiki.biligame.com/rocom/%E9%B8%A3%E6%B2%99%E9%99%B7%E9%98%B1,https://patchwiki.biligame.com/images/rocom/0/01/ln6fsmuu3v0l2t5oad5rhobf5ys4ysr.png,https://patchwiki.biligame.com/images/rocom/3/32/0w5pybmkd8qm306doqx8kh5onl1o8cq.png,0,,物攻,地,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""地""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
地陷,https://wiki.biligame.com/rocom/%E5%9C%B0%E9%99%B7,https://patchwiki.biligame.com/images/rocom/e/ee/szx8ky9l8ls0s4zve27gcpxi988zaef.png,https://patchwiki.biligame.com/images/rocom/3/32/0w5pybmkd8qm306doqx8kh5onl1o8cq.png,0,,物攻,地,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""地""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
岩脉崩毁,https://wiki.biligame.com/rocom/%E5%B2%A9%E8%84%89%E5%B4%A9%E6%AF%81,https://patchwiki.biligame.com/images/rocom/4/47/mn0s7ckpzhjx8sy58q0r47zrbetna6f.png,https://patchwiki.biligame.com/images/rocom/3/32/0w5pybmkd8qm306doqx8kh5onl1o8cq.png,0,,物攻,地,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""地""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
震击,https://wiki.biligame.com/rocom/%E9%9C%87%E5%87%BB,https://patchwiki.biligame.com/images/rocom/9/9f/85zmqjztxzq6day97jm2mxxbh2kajge.png,https://patchwiki.biligame.com/images/rocom/3/32/0w5pybmkd8qm306doqx8kh5onl1o8cq.png,0,,物攻,地,,[],"{""data-param0"": ""0"", ""data-param1"": ""物攻"", ""data-param2"": ""地""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
石肤术,https://wiki.biligame.com/rocom/%E7%9F%B3%E8%82%A4%E6%9C%AF,https://patchwiki.biligame.com/images/rocom/d/d8/m9dxgy70qkhfsgtm4x6ovw0tt2vz25w.png,https://patchwiki.biligame.com/images/rocom/3/32/0w5pybmkd8qm306doqx8kh5onl1o8cq.png,0,,状态,地,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""地""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
钧势,https://wiki.biligame.com/rocom/%E9%92%A7%E5%8A%BF,https://patchwiki.biligame.com/images/rocom/c/c8/mgoq878ndkxffn6btnv82q7f3rw5om8.png,https://patchwiki.biligame.com/images/rocom/3/32/0w5pybmkd8qm306doqx8kh5onl1o8cq.png,0,,状态,地,,[],"{""data-param0"": ""0"", ""data-param1"": ""状态"", ""data-param2"": ""地""}",https://wiki.biligame.com/rocom/%E6%8A%80%E8%83%BD%E5%9B%BE%E9%89%B4,
